page_id,filename,commons_title,expected_label,search_query,commons_page_url,download_url,original_url,author,license,license_url,credit,description,date_created,categories,width,height,mime_type
76063061,76063061_066-Amitabha-Dhyana-Mudra-Original.jpg,meditation_candidate,text_search,Dhyāna mudra,File:066-Amitabha-Dhyana-Mudra-Original.jpg,https://commons.wikimedia.org/wiki/File:066-Amitabha-Dhyana-Mudra-Original.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/066-Amitabha-Dhyana-Mudra-Original.jpg/1920px-066-Amitabha-Dhyana-Mudra-Original.jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/066-Amitabha-Dhyana-Mudra-Original.jpg,Anandajoti Bhikkhu,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://www.photodharma.net/Indonesia/02-Buddhas-and-Bodhisattvas-Level-1/images/066-Amitabha-Dhyana-Mudra-Original.jpg,"Statues on Level 1, Outer Wall at Borobudur, Java, Indonesia",2018-12,Amitābha Buddha at Borobudur|Borobudur in 2018|December 2018 Indonesia photographs,6000,4000,image/jpeg
84608915,"84608915_Annales_du_musée_Guimet,_Bod-Youl_ou_Tibet_(1906)_p198a.jpg",meditation_candidate,text_search,Dhyāna mudra,"File:Annales du musée Guimet, Bod-Youl ou Tibet (1906) p198a.jpg","https://commons.wikimedia.org/wiki/File:Annales_du_mus%C3%A9e_Guimet,_Bod-Youl_ou_Tibet_(1906)_p198a.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2b/Annales_du_mus%C3%A9e_Guimet%2C_Bod-Youl_ou_Tibet_%281906%29_p198a.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2b/Annales_du_mus%C3%A9e_Guimet%2C_Bod-Youl_ou_Tibet_%281906%29_p198a.jpg,Anonymous Unknown author,Public domain,,https://archive.org/details/revuedelhistoire12pari/page/n215,"Image of 'Od dpag med (Amitābha), taken from L. de Milloué, Bod-Youl ou Tibet , Paris, 1906, p. 198.",1906,"Annales du musée Guimet, Bod-Youl ou Tibet (1906)|Statues of Amitābha Buddha|PD-anon-expired|Dhyāna mudra",629,919,image/jpeg
84630195,"84630195_Annales_du_musée_Guimet,_Bod-Youl_ou_Tibet_(1906)_p199.jpg",meditation_candidate,text_search,Dhyāna mudra,"File:Annales du musée Guimet, Bod-Youl ou Tibet (1906) p199.jpg","https://commons.wikimedia.org/wiki/File:Annales_du_mus%C3%A9e_Guimet,_Bod-Youl_ou_Tibet_(1906)_p199.jpg",https://upload.wikimedia.org/wikipedia/commons/7/76/Annales_du_mus%C3%A9e_Guimet%2C_Bod-Youl_ou_Tibet_%281906%29_p199.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Annales_du_mus%C3%A9e_Guimet%2C_Bod-Youl_ou_Tibet_%281906%29_p199.jpg,Anonymous Unknown author,Public domain,,https://archive.org/details/revuedelhistoire12pari/page/n215,"Image of Tshe dpag med (Amitāyus), taken from L. de Milloué, Bod-Youl ou Tibet , Paris, 1906, p. 199.",1906,"Annales du musée Guimet, Bod-Youl ou Tibet (1906)|Statues of Amitābha Buddha|Amitayus Buddha|PD-anon-expired|Dhyāna mudra",607,883,image/jpeg
109823118,"109823118_Gandhara,_periodo_kushana,_buddha_in_dhyanamudra,_II_secolo_dc.jpg",meditation_candidate,text_search,Dhyāna mudra,"File:Gandhara, periodo kushana, buddha in dhyanamudra, II secolo dc.jpg","https://commons.wikimedia.org/wiki/File:Gandhara,_periodo_kushana,_buddha_in_dhyanamudra,_II_secolo_dc.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Gandhara%2C_periodo_kushana%2C_buddha_in_dhyanamudra%2C_II_secolo_dc.jpg/1920px-Gandhara%2C_periodo_kushana%2C_buddha_in_dhyanamudra%2C_II_secolo_dc.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Gandhara%2C_periodo_kushana%2C_buddha_in_dhyanamudra%2C_II_secolo_dc.jpg,Sailko,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Own work,Sculptures of India in the Salar Jung Museum,2019-11-07 09:20:18,Self-published work|Photographs by User:Sailko|All media supported by Wikimedia CH|Images by Sailko - Supported by Wikimedia CH|Sculptures from India in the Salar Jung Museum|Photographs of sculptures by User:Sailko|Statues of Buddhas from Gandhara|Dhyāna mudra,3336,3876,image/jpeg
152099960,152099960_Dambulla_-_dhyana_mudra.jpg,meditation_candidate,text_search,Dhyāna mudra,File:Dambulla - dhyana mudra.jpg,https://commons.wikimedia.org/wiki/File:Dambulla_-_dhyana_mudra.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Dambulla_-_dhyana_mudra.jpg/1920px-Dambulla_-_dhyana_mudra.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Dambulla_-_dhyana_mudra.jpg,Josep Renalias Lohen11,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Own work,Dambulla - dhyana mudra,2023-07-15 09:57:17,Self-published work|Files with coordinates missing SDC location of creation|Dambulla cave temple|Dhyāna mudra,2185,2913,image/jpeg
163032428,163032428_RISHIBHANATHA_IN_DHYANA_MUDRA.jpg,meditation_candidate,text_search,Dhyāna mudra,File:RISHIBHANATHA IN DHYANA MUDRA.jpg,https://commons.wikimedia.org/wiki/File:RISHIBHANATHA_IN_DHYANA_MUDRA.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/RISHIBHANATHA_IN_DHYANA_MUDRA.jpg/1920px-RISHIBHANATHA_IN_DHYANA_MUDRA.jpg,https://upload.wikimedia.org/wikipedia/commons/5/55/RISHIBHANATHA_IN_DHYANA_MUDRA.jpg,Bhaiyaji Smile 123,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,RISHIBHANATHA IN DHYANA MUDRA,2025-03-11 10:51:50,Self-published work|All media needing categories as of 2025|Images from Wiki Loves Folklore 2025|Images from Wiki Loves Folklore 2025 in India|Media needing categories as of 31 March 2025|Images from Wiki Loves Folklore 2025 to check|Uploaded via Campaign:wlf 2025,3000,4000,image/jpeg
193132704,"193132704_Sculpture_of_Maitreya_in_Dhyana_mudra,_Loriyan_Tangai,_circa_2nd_century_CE,_Located_Indian_Museum,_Kolkata.jpg",meditation_candidate,text_search,Dhyāna mudra,"File:Sculpture of Maitreya in Dhyana mudra, Loriyan Tangai, circa 2nd century CE, Located Indian Museum, Kolkata.jpg","https://commons.wikimedia.org/wiki/File:Sculpture_of_Maitreya_in_Dhyana_mudra,_Loriyan_Tangai,_circa_2nd_century_CE,_Located_Indian_Museum,_Kolkata.jpg",https://upload.wikimedia.org/wikipedia/commons/5/59/Sculpture_of_Maitreya_in_Dhyana_mudra%2C_Loriyan_Tangai%2C_circa_2nd_century_CE%2C_Located_Indian_Museum%2C_Kolkata.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Sculpture_of_Maitreya_in_Dhyana_mudra%2C_Loriyan_Tangai%2C_circa_2nd_century_CE%2C_Located_Indian_Museum%2C_Kolkata.jpg,SpeakingArch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"Sculpture of Maitreya in Dhyana mudra, Loriyan Tangai, circa 2nd century CE, Located Indian Museum, Kolkata",2026-05-31,"Pakistan|2nd century|Reliefs|Gandhara|Maitreya|Indian Museum, Kolkata|Loriyan Tangai|Creative Commons Attribution-Share Alike missing SDC copyright status|Self-published work|Creative Commons Attribution-Share Alike 4.0 missing SDC copyright license|Self-published work missing SDC copyright license|Dhyāna mudra",1129,1732,image/jpeg
193300546,"193300546_Sculpture_of_Boddhisatva_in_Dhyana_mudra_(Meditation_Pose),_provenance_unlisted,_Lahore_Museum,_Pakistan.jpg",meditation_candidate,text_search,Dhyāna mudra,"File:Sculpture of Boddhisatva in Dhyana mudra (Meditation Pose), provenance unlisted, Lahore Museum, Pakistan.jpg","https://commons.wikimedia.org/wiki/File:Sculpture_of_Boddhisatva_in_Dhyana_mudra_(Meditation_Pose),_provenance_unlisted,_Lahore_Museum,_Pakistan.jpg",https://upload.wikimedia.org/wikipedia/commons/0/05/Sculpture_of_Boddhisatva_in_Dhyana_mudra_%28Meditation_Pose%29%2C_provenance_unlisted%2C_Lahore_Museum%2C_Pakistan.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Sculpture_of_Boddhisatva_in_Dhyana_mudra_%28Meditation_Pose%29%2C_provenance_unlisted%2C_Lahore_Museum%2C_Pakistan.jpg,SpeakingArch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"Sculpture of Boddhisatva in Dhyana mudra (Meditation Pose), provenance unlisted, Lahore Museum, Pakistan",2026-06-03,Lahore Museum|Reliefs|Bodhisattvas|Self-published work|Sculptures of Gandhara|Meditation in art,1080,1615,image/jpeg
193911822,"193911822_Buddha_in_Dhyana_Mudra_flanked_by_attendants,_The_Great_Stupa,_Sanchi.jpg",meditation_candidate,text_search,Dhyāna mudra,"File:Buddha in Dhyana Mudra flanked by attendants, The Great Stupa, Sanchi.jpg","https://commons.wikimedia.org/wiki/File:Buddha_in_Dhyana_Mudra_flanked_by_attendants,_The_Great_Stupa,_Sanchi.jpg",https://upload.wikimedia.org/wikipedia/commons/e/e2/Buddha_in_Dhyana_Mudra_flanked_by_attendants%2C_The_Great_Stupa%2C_Sanchi.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Buddha_in_Dhyana_Mudra_flanked_by_attendants%2C_The_Great_Stupa%2C_Sanchi.jpg,SpeakingArch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"Buddha in Dhyana Mudra flanked by attendants, The Great Stupa, Sanchi",2026-06-15,Madhya Pradesh|Meditation|Stupas|Buddhas in art|Creative Commons Attribution-Share Alike missing SDC copyright status|Self-published work|Creative Commons Attribution-Share Alike 4.0 missing SDC copyright license|Self-published work missing SDC copyright license|Sanchi Stupa number 1,868,1105,image/jpeg
193914195,"193914195_Budhha_in_Dhyana_Mudra,_The_Great_Stupa,_Sanchi.jpg",meditation_candidate,text_search,Dhyāna mudra,"File:Budhha in Dhyana Mudra, The Great Stupa, Sanchi.jpg","https://commons.wikimedia.org/wiki/File:Budhha_in_Dhyana_Mudra,_The_Great_Stupa,_Sanchi.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6f/Budhha_in_Dhyana_Mudra%2C_The_Great_Stupa%2C_Sanchi.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6f/Budhha_in_Dhyana_Mudra%2C_The_Great_Stupa%2C_Sanchi.jpg,SpeakingArch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"Budhha in Dhyana Mudra, The Great Stupa, Sanchi",2026-06-15,Madhya Pradesh|Meditation|Buddhas in art|Creative Commons Attribution-Share Alike missing SDC copyright status|Self-published work|Creative Commons Attribution-Share Alike 4.0 missing SDC copyright license|Self-published work missing SDC copyright license|Sanchi Stupa number 1,1083,1444,image/jpeg
193915058,"193915058_Budhha_in_Dhyana_Mudra_The_Great_Stupa,_Sanchi.jpg",meditation_candidate,text_search,Dhyāna mudra,"File:Budhha in Dhyana Mudra The Great Stupa, Sanchi.jpg","https://commons.wikimedia.org/wiki/File:Budhha_in_Dhyana_Mudra_The_Great_Stupa,_Sanchi.jpg",https://upload.wikimedia.org/wikipedia/commons/1/1e/Budhha_in_Dhyana_Mudra_The_Great_Stupa%2C_Sanchi.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/Budhha_in_Dhyana_Mudra_The_Great_Stupa%2C_Sanchi.jpg,SpeakingArch,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"Budhha in Dhyana Mudra, The Great Stupa, Sanchi",2026-06-15,Madhya Pradesh|Meditation|Stupas|Buddhas in art|Self-published work|Sanchi Stupa number 1,866,924,image/jpeg
1728686,1728686_Phu_Pheng.jpg,meditation_candidate,text_search,Dhyāna mudra,File:Phu Pheng.JPG,https://commons.wikimedia.org/wiki/File:Phu_Pheng.JPG,https://upload.wikimedia.org/wikipedia/commons/1/1b/Phu_Pheng.JPG,https://upload.wikimedia.org/wikipedia/commons/1/1b/Phu_Pheng.JPG,User:Mattes,Public domain,,Own work,"Phu Pheng , current abbot of Wat Kham Chanot, Amphoe Ban Dung 41190 (อำเภอบ้านดุง), Udon Thani Province, Thailand - wearing several sacrificed Phas on a necklace (only worn on special occasions). Hand position: Dhyana Mudra.",2007-02-10,Taken with Panasonic Lumix DMC-LC50|Wat Kham Chanot|Self-published work|PD-self|User:Mattes/Contributions/Topics/Thailand|Men looking at viewer|Work by Mattes 2007|Men wearing glasses|Front views of men|File uploads by User:Mattes (flat)|People with necklaces|Men sitting indoors|User:Mattes/Contributions/Topics/People|Buddhists wearing sunglasses|Dhyāna mudra|Buddhist abbots from Thailand,1536,2048,image/jpeg
11019645,11019645_COLLECTIE_TROPENMUSEUM_Bronzen_boeddhabeeld_TMnr_2960-140.jpg,meditation_candidate,text_search,Dhyāna mudra,File:COLLECTIE TROPENMUSEUM Bronzen boeddhabeeld TMnr 2960-140.jpg,https://commons.wikimedia.org/wiki/File:COLLECTIE_TROPENMUSEUM_Bronzen_boeddhabeeld_TMnr_2960-140.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/COLLECTIE_TROPENMUSEUM_Bronzen_boeddhabeeld_TMnr_2960-140.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/COLLECTIE_TROPENMUSEUM_Bronzen_boeddhabeeld_TMnr_2960-140.jpg,Tropenmuseum,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Wereldmuseum Amsterdam,"Beeld. Deze zittende Boeddha heeft de handen in de schoot in 'dhyanamudra' gevouwen, het gebaar van meditatie. Hij draagt een dunne doek over de linkerschouder. Op zijn hoofd zitten grote en ronde krullen. Het beeld heeft niet de gebruikelijke uitstulping (usnisa), symbool voor Verlichting, maar een vlam die uit de kruin komt. Dit bronzen beeld werd vermoedelijk vanuit Sri Lanka naar Sumatra geëxporteerd, waar hij werd gevonden in de hoofdtempel van Pamutung, Padang Lawas.. Bronzen boeddhabeeld",between 900 and 1000,"Indonesia in the 9th century|Taken with Nikon D2X|Images from the Tropenmuseum|Bronze statues in Indonesia|Black and white photographs of Indonesia|Statues of the Buddha from Indonesia|Template:Unknown language|Images from KIT, objecten Functionele categorie - beeldende kunst|Images from KIT, objecten Functionele categorie - representaties van het bovenaardse|Images from KIT, objecten Culturele Herkomst (vervaardiging) - Anuradhapura|Images from KIT, objecten Geografische Herkomst (vervaardiging) - Sri Lanka|Images from KIT, objecten Geografische Herkomst - Sumatera|Images from KIT, objecten Religieuze herkomst - Boeddhistisch|Lotus position in art|Padang Lawas Regency (historical images)|Dhyāna mudra",531,800,image/jpeg
11019653,11019653_COLLECTIE_TROPENMUSEUM_Bronzen_Indo-Javaans_beeld_van_een_zittende_Boeddha_TMnr_A-5983.jpg,meditation_candidate,text_search,Dhyāna mudra,File:COLLECTIE TROPENMUSEUM Bronzen Indo-Javaans beeld van een zittende Boeddha TMnr A-5983.jpg,https://commons.wikimedia.org/wiki/File:COLLECTIE_TROPENMUSEUM_Bronzen_Indo-Javaans_beeld_van_een_zittende_Boeddha_TMnr_A-5983.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/COLLECTIE_TROPENMUSEUM_Bronzen_Indo-Javaans_beeld_van_een_zittende_Boeddha_TMnr_A-5983.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/COLLECTIE_TROPENMUSEUM_Bronzen_Indo-Javaans_beeld_van_een_zittende_Boeddha_TMnr_A-5983.jpg,Tropenmuseum,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Wereldmuseum Amsterdam,"Beeld. De dhyaniboeddha Amitabha. Amitabha is de dhyaniboeddha van het westen. Hij zit op een lotus, met een parasol boven zijn hoofd en zijn handen in meditatiehouding ofwel in dhyanamudra. Amitabha is de geestelijk vader van Avalokiteshvara.. Bronzen Indo-Javaans beeld van een zittende Boeddha","before 1887 date QS:P,+1887-00-00T00:00:00Z/7,P1326,+1887-00-00T00:00:00Z/9","Images from the Tropenmuseum|Culture of Java|Culture of Central Java|Bronze statues in Indonesia|Images from KIT, objecten Functionele categorie - beeldende kunst|Images from KIT, objecten Functionele categorie - representaties van het bovenaardse|Images from KIT, objecten Culturele herkomst alternatief - Indo-Javaans|Sailendra art|Dhyāna mudra",711,800,image/jpeg
12392623,"12392623_Vietman_meridionale_(son_ton_area),_buddha_seduto_acefalo_in_dhyanamudra,_VII-VIII_sec.jpg",meditation_candidate,text_search,Dhyāna mudra,"File:Vietman meridionale (son ton area), buddha seduto acefalo in dhyanamudra, VII-VIII sec.JPG","https://commons.wikimedia.org/wiki/File:Vietman_meridionale_(son_ton_area),_buddha_seduto_acefalo_in_dhyanamudra,_VII-VIII_sec.JPG",https://upload.wikimedia.org/wikipedia/commons/d/dc/Vietman_meridionale_%28son_ton_area%29%2C_buddha_seduto_acefalo_in_dhyanamudra%2C_VII-VIII_sec.JPG,https://upload.wikimedia.org/wikipedia/commons/d/dc/Vietman_meridionale_%28son_ton_area%29%2C_buddha_seduto_acefalo_in_dhyanamudra%2C_VII-VIII_sec.JPG,sailko,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,"Vietman meridionale (son ton area), buddha seduto acefalo in dhyanamudra, VII-VIII sec",2010-12-17 07:33:35,GFDL|Taken with Nikon Coolpix P5000|License migration redundant|Self-published work|Photographs by User:Sailko|People sitting|People sitting needing categorization by activity|People sitting needing categorization by appearance|People sitting needing categorization by country|People sitting needing categorization by medium|People sitting needing categorization by posture|People sitting needing categorization by setting|People sitting needing categorization by stage of development|People sitting needing categorization by view|People sitting needing categorization by gender|People sitting needing categorization by occupation|Photographs of sculptures by User:Sailko|People sitting needing categorization|1 person sitting|People sitting needing categorization by direction of gaze|Lotus position in art|Museo d'Arte Orientale (Turin) - Southeast Asia Collection|Dhyāna mudra,1554,1638,image/jpeg
15671396,15671396_National_palace_museum-ming_dynasty-sitting_buddha.jpg,meditation_candidate,text_search,Dhyāna mudra,File:National palace museum-ming dynasty-sitting buddha.jpg,https://commons.wikimedia.org/wiki/File:National_palace_museum-ming_dynasty-sitting_buddha.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/National_palace_museum-ming_dynasty-sitting_buddha.jpg/1920px-National_palace_museum-ming_dynasty-sitting_buddha.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/National_palace_museum-ming_dynasty-sitting_buddha.jpg,Nesnad,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,Ming dynasty sitting Buddha from the National Palace Museum in Taiwan. ( Maybe Kwan Yin Bodhisattva? ),2011,GFDL|Statues of Guanyin in China|License migration redundant|Artworks without Wikidata item|Self-published work|Guanyin wearing headscarf|Bronze sculptures of the Ming Dynasty|Metal sculptures of the Ming Dynasty|Bronze Buddhist sculptures of the Ming Dynasty|Bronze in the National Palace Museum|Dhyāna mudra,2176,3264,image/jpeg
16329735,16329735_Parc_Mariemont_06.jpg,meditation_candidate,text_search,Dhyāna mudra,File:Parc Mariemont 06.jpg,https://commons.wikimedia.org/wiki/File:Parc_Mariemont_06.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Parc_Mariemont_06.jpg/1920px-Parc_Mariemont_06.jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/Parc_Mariemont_06.jpg,Libois.ph,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,"Mariemont (Morlanwelz, Hainaut, Wallonia, Belgium). The bronze statue of Amida Buddha.",2010-10-03,"Self-published work|Images from Wiki Loves Monuments 2011|Bronze statues in Belgium|1910 bronze statues|Cultural heritage monuments in Wallonia with known IDs|Images from Wiki Loves Monuments 2011 in Belgium|Belgium photographs taken on 2010-10-03|Images from Wiki Loves Monuments missing SDC location of creation|Statues of Amitābha Buddha from Japan|Files with coordinates missing SDC location of creation (50° N, 4° E)|Le Bouddha de Mariemont|Dhyāna mudra",3296,2472,image/jpeg
17242454,17242454_Sensoji-amida_nyorai_zo.jpg,meditation_candidate,text_search,Dhyāna mudra,File:Sensoji-amida nyorai zo.jpg,https://commons.wikimedia.org/wiki/File:Sensoji-amida_nyorai_zo.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Sensoji-amida_nyorai_zo.jpg/1920px-Sensoji-amida_nyorai_zo.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/Sensoji-amida_nyorai_zo.jpg,KENPEI,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Own work,Amida-nyorai ( Amitābha ) at Sensō-ji Temple,2011-10-29,GFDL|Taken with Canon PowerShot A720 IS|License migration redundant|Self-published work|Statues of Amitābha Buddha in Japan|Files with coordinates missing SDC location of creation|Japan photographs taken on 2011-10-29|Bronze Seated Amida Nyorai Statue (Sensoji)|Dhyāna mudra,2448,3264,image/jpeg
24669915,"24669915_Amida_(Panthéon_Bouddhique,_musée_Guimet)_(5425451443).jpg",meditation_candidate,text_search,Dhyāna mudra,"File:Amida (Panthéon Bouddhique, musée Guimet) (5425451443).jpg","https://commons.wikimedia.org/wiki/File:Amida_(Panth%C3%A9on_Bouddhique,_mus%C3%A9e_Guimet)_(5425451443).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Amida_%28Panth%C3%A9on_Bouddhique%2C_mus%C3%A9e_Guimet%29_%285425451443%29.jpg/1920px-Amida_%28Panth%C3%A9on_Bouddhique%2C_mus%C3%A9e_Guimet%29_%285425451443%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/Amida_%28Panth%C3%A9on_Bouddhique%2C_mus%C3%A9e_Guimet%29_%285425451443%29.jpg,"Jean-Pierre Dalbéra from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Amida (Panthéon Bouddhique, musée Guimet)","Amida formant ""le sceau de la Concentration"" . Japon. Vers 1185 : fin de l'époque Fujiwara (894-1185), début de l'époque Kamakura (1185-1392). Bois laqué, doré et polychrome, H. 143 cm. Musée Guimet. Panthéon bouddhique. MG 26296. Photo Annie Dalbera. Amida sur Wikipedia : fr.wikipedia.org/wiki/Amit%C4%81bha . Article sur Amitabha (Amida-nyorai en japonais) www.persee.fr/web/revues/home/prescript/article/arasi_000...",2011-02-06 16:39,Taken with Sony DSC-H5|Panthéon Bouddhique|Statues of Amitābha Buddha|Flickr images reviewed by File Upload Bot (Magnus Manske)|Statues of the Buddha from Japan|France photographs taken on 2011-02-06|Photographs by Jean-Pierre Dalbéra|Statues of Amitābha Buddha in France|Buddhist art of Japan in the Musée Guimet|Kamakura period (Musée Guimet)|Dhyāna mudra,2244,3072,image/jpeg
