_row,file_name,seed_category,pang_candidate,wat,ai_pang,ai_confidence,ai_note,license,author,url
653,(2022) พระบรมมหาราชวังและวัดพระศรีรัตนศาสดาราม เขตพระนคร กรุงเทพมหานคร (48).jpg,Emerald Buddha,seated_unknown,วัดพระศรีรัตนศาสดาราม,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/1/10/%282022%29_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2848%29.jpg
654,Burmese sign at Na Phra Lan Pedestrian Tunnel.jpg,Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Griff88,https://upload.wikimedia.org/wikipedia/commons/1/1e/Burmese_sign_at_Na_Phra_Lan_Pedestrian_Tunnel.jpg
655,Emerald Buddah Bangkok.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC0,Russell Wade,https://upload.wikimedia.org/wikipedia/commons/9/9b/Emerald_Buddah_Bangkok.jpg
656,Emerald Buddha (424509026).jpg,Emerald Buddha,seated_unknown,Wat Phra Keow,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY 2.0,"Akuppa John Wigham from Newcastle upon Tyne, England",https://upload.wikimedia.org/wikipedia/commons/2/2c/Emerald_Buddha_%28424509026%29.jpg
657,Emerald Buddha - Flickr - radkuch.13.jpg,Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY 2.0,"Radek Kucharski from Warsaw, Poland",https://upload.wikimedia.org/wikipedia/commons/6/60/Emerald_Buddha_-_Flickr_-_radkuch.13.jpg
658,Emerald Buddha - Wat Phra Kaew.jpg,Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY 2.0,Radek Kucharski,https://upload.wikimedia.org/wikipedia/commons/e/ea/Emerald_Buddha_-_Wat_Phra_Kaew.jpg
659,Emerald Buddha 1873.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",Public domain,Unknown,https://upload.wikimedia.org/wikipedia/commons/b/b5/Emerald_Buddha_1873.jpg
660,Emerald Buddha Photo Don Ramey Logan.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Don Ramey Logan,https://upload.wikimedia.org/wikipedia/commons/e/ed/Emerald_Buddha_Photo_Don_Ramey_Logan.jpg
661,Emerald Buddha taken from the outside.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,"คีโต Photo taken by Kito: Kittipong Nasaiya, inform the use by Email would be very appreciated. แบ่งปันภาพ หากใช้เพื่อสาธารณประโยชน์และระบุชื่อเจ้าของภาพ นายกิตติพงศ์ นาไสยา จักเป็นพระคุณยิ่ง",https://upload.wikimedia.org/wikipedia/commons/9/9e/Emerald_Buddha_taken_from_the_outside.jpg
662,"Emerald Buddha, August 2012, Bangkok (cropped).jpg",Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Credit Jan S. Peterson. Cropped from original image and lighting balanced by DxO.,https://upload.wikimedia.org/wikipedia/commons/d/d0/Emerald_Buddha%2C_August_2012%2C_Bangkok_%28cropped%29.jpg
663,"Emerald Buddha, August 2012, Bangkok.jpg",Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,JPSwimmer,https://upload.wikimedia.org/wikipedia/commons/4/44/Emerald_Buddha%2C_August_2012%2C_Bangkok.jpg
664,"Emerald Buddha, Wat Phra Kaew.jpg",Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Shivashanky,https://upload.wikimedia.org/wikipedia/commons/7/76/Emerald_Buddha%2C_Wat_Phra_Kaew.jpg
665,Emerald buddha.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,"Taken by MichaelJanich, photo editing by Hintha (Transferred by AxelBoldt)",https://upload.wikimedia.org/wikipedia/commons/9/92/Emerald_buddha.jpg
666,Emerald Buddha.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Gremel Madolora,https://upload.wikimedia.org/wikipedia/commons/8/8d/Emerald_Buddha.jpg
667,Emerald Buddha1.jpg,Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY 2.0,Radek Kucharski,https://upload.wikimedia.org/wikipedia/commons/8/84/Emerald_Buddha1.jpg
668,Emerald buddha2.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",Public domain,Taken by AxelBoldt (Transfered by AxelBoldt),https://upload.wikimedia.org/wikipedia/commons/5/5f/Emerald_buddha2.jpg
669,Emeraldbuddha retouched.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,,https://upload.wikimedia.org/wikipedia/commons/2/25/Emeraldbuddha_retouched.jpg
670,EmeraldBuddha-Thailand-PeterMaas.jpg,Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Peter Maas,https://upload.wikimedia.org/wikipedia/commons/4/4e/EmeraldBuddha-Thailand-PeterMaas.jpg
671,EmeraldBuddha-Thailand-PeterMaas2.jpg,Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Peter Maas,https://upload.wikimedia.org/wikipedia/commons/2/2c/EmeraldBuddha-Thailand-PeterMaas2.jpg
672,Emeraldbuddha.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,No machine-readable author provided. Gakuro assumed (based on copyright claims).,https://upload.wikimedia.org/wikipedia/commons/d/d5/Emeraldbuddha.jpg
673,Emeraldbuddha3seasons.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Anusak at Thai Wikipedia,https://upload.wikimedia.org/wikipedia/commons/b/be/Emeraldbuddha3seasons.jpg
674,"Gran Palacio, Bangkok, Tailandia, 2013-08-22, DD 50.jpg",Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Diego Delso,https://upload.wikimedia.org/wikipedia/commons/5/57/Gran_Palacio%2C_Bangkok%2C_Tailandia%2C_2013-08-22%2C_DD_50.jpg
675,"Grand Palace, Bangkok P1100526.JPG",Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Deror Avi,https://upload.wikimedia.org/wikipedia/commons/9/95/Grand_Palace%2C_Bangkok_P1100526.JPG
676,"Grand Palace, Bangkok P1100527.JPG",Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Deror Avi,https://upload.wikimedia.org/wikipedia/commons/0/01/Grand_Palace%2C_Bangkok_P1100527.JPG
677,"Grand Palace, Bangkok P1100536.JPG",Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Deror Avi,https://upload.wikimedia.org/wikipedia/commons/3/3e/Grand_Palace%2C_Bangkok_P1100536.JPG
678,"Palacio Real ,Bhuda Esmeralda, Bangkok - panoramio.jpg",Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,F.J.OGALLAR,https://upload.wikimedia.org/wikipedia/commons/2/2a/Palacio_Real_%2CBhuda_Esmeralda%2C_Bangkok_-_panoramio.jpg
679,Summer - Emerald Buddha.jpg,Emerald Buddha,seated_unknown,Wat Phra Kaew,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY 4.0,"This Photo was taken by Supanut Arunoprayote.

Feel free to use any of my images, but please mention me as the author and may send me a message.  (สามารถใช้ภาพได้อิสระ แต่กรุณาใส่เครดิตผู้ถ่ายและอาจส่งข้อความบอกกล่าวด้วย) 



Please do not upload an updated image here without consultation with the Author. The author would like to make corrections only at his own source. This ensures that the changes are preserved.Please if you think that any changes should be required, please inform the author.Otherwise you can upload a new image with a new name. Please use one of the templates derivative or extract.",https://upload.wikimedia.org/wikipedia/commons/8/83/Summer_-_Emerald_Buddha.jpg
680,"Tamnan Phraphuttharup Samkhan (1932, p 62).jpg",Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",Public domain,Unknown authorUnknown author,https://upload.wikimedia.org/wikipedia/commons/9/9e/Tamnan_Phraphuttharup_Samkhan_%281932%2C_p_62%29.jpg
681,TH-bkk-wat-phra-emer-buddha.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Balou46,https://upload.wikimedia.org/wikipedia/commons/d/df/TH-bkk-wat-phra-emer-buddha.jpg
682,Thailand - Flickr - Jarvis-8.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 2.0,Dennis G. Jarvis,https://upload.wikimedia.org/wikipedia/commons/7/7d/Thailand_-_Flickr_-_Jarvis-8.jpg
683,Thailand-3145 - Emerald Buddha (3667824966).jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 2.0,Dennis G. Jarvis,https://upload.wikimedia.org/wikipedia/commons/e/e4/Thailand-3145_-_Emerald_Buddha_%283667824966%29.jpg
684,The Emerald Buddha adorned with three seasons regalia.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Sodacan,https://upload.wikimedia.org/wikipedia/commons/5/5f/The_Emerald_Buddha_adorned_with_three_seasons_regalia.jpg
685,"The first trip Phra Nakhon, Bangkok 09.12.2022 (17).jpg",Emerald Buddha,seated_unknown,วัดพระศรีรัตนศาสดาราม,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Tvcccp,https://upload.wikimedia.org/wikipedia/commons/0/03/The_first_trip_Phra_Nakhon%2C_Bangkok_09.12.2022_%2817%29.jpg
686,Wat Phra Sri Rattana Satsadaram 02.jpg,Emerald Buddha,seated_unknown,Wat Phra Sri Rattana Satsadaram,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 3.0,Aimaimyi,https://upload.wikimedia.org/wikipedia/commons/8/8a/Wat_Phra_Sri_Rattana_Satsadaram_02.jpg
687,บุษบกประดิษฐานพระพุทธมหามณีรัตนปฏิมากร.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/5/5d/%E0%B8%9A%E0%B8%B8%E0%B8%A9%E0%B8%9A%E0%B8%81%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B4%E0%B8%A9%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A1%E0%B8%93%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%9B%E0%B8%8F%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%A3.jpg
688,พระพุทธมหามณีรัตนปฏิมากร 1.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Kriengsak Jirasirirojanakorn,https://upload.wikimedia.org/wikipedia/commons/1/1c/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A1%E0%B8%93%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%9B%E0%B8%8F%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%A3_1.jpg
689,พระพุทธมหามณีรัตนปฏิมากร 2.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Kriengsak Jirasirirojanakorn,https://upload.wikimedia.org/wikipedia/commons/3/35/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A1%E0%B8%93%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%9B%E0%B8%8F%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%A3_2.jpg
690,พระพุทธมหามณีรัตนปฏิมากร เครื่องทรงฤดูร้อน.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,"คีโต  Photo taken by Kito: Kittipong Nasaiya, copy for public benefits and inform the use by Email would be very appreciated. แบ่งปันภาพเพื่อใช้สำหรับสาธารณประโยชน์ หากระบุชื่อเจ้าของภาพนายกิตติพงศ์ นาไสยา จักเป็นพระคุณยิ่ง",https://upload.wikimedia.org/wikipedia/commons/0/00/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A1%E0%B8%93%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%9B%E0%B8%8F%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%A3_%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%A4%E0%B8%94%E0%B8%B9%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%99.jpg
691,พระพุทธมหามณีรัตนปฏิมากร เครื่องทรงฤดูหนาว.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,"คีโต  Photo taken by Kito: Kittipong Nasaiya, copy for public benefits and inform the use by Email would be very appreciated. แบ่งปันภาพเพื่อใช้สำหรับสาธารณประโยชน์ หากระบุชื่อเจ้าของภาพนายกิตติพงศ์ นาไสยา จักเป็นพระคุณยิ่ง",https://upload.wikimedia.org/wikipedia/commons/b/b0/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A1%E0%B8%93%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%9B%E0%B8%8F%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%A3_%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%A4%E0%B8%94%E0%B8%B9%E0%B8%AB%E0%B8%99%E0%B8%B2%E0%B8%A7.jpg
692,พระพุทธเลิศหล้านภาลัย พระพุทธมหามณีรัตนปฏิมากร พระพุทธยอดฟ้าจุฬาโลก.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,"คีโต Photo taken by Kito: Kittipong Nasaiya, copy for public benefit and inform the use by Email would be very appreciated. แบ่งปันภาพหากใช้สำหรับสาธารณประโยชน์และระบุชื่อเจ้าของภาพนายกิตติพงศ์ นาไสยา จักเป็นพระคุณยิ่ง",https://upload.wikimedia.org/wikipedia/commons/8/89/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A8%E0%B8%AB%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A0%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A1%E0%B8%93%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%9B%E0%B8%8F%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%A3_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A2%E0%B8%AD%E0%B8%94%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B8%88%E0%B8%B8%E0%B8%AC%E0%B8%B2%E0%B9%82%E0%B8%A5%E0%B8%81.jpg
693,พระเเก้วมรกตเครื่องทรงฤดูฝน.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/f/fa/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B9%80%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A1%E0%B8%A3%E0%B8%81%E0%B8%95%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%A4%E0%B8%94%E0%B8%B9%E0%B8%9D%E0%B8%99.jpg
694,พระเเก้วมรกตเครื่องทรงฤดูร้อน.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/e/e8/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B9%80%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A1%E0%B8%A3%E0%B8%81%E0%B8%95%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%A4%E0%B8%94%E0%B8%B9%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%99.jpg
695,พระเเก้วมรกตเครื่องทรงฤดูหนาว.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/2/2a/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B9%80%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A1%E0%B8%A3%E0%B8%81%E0%B8%95%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%A4%E0%B8%94%E0%B8%B9%E0%B8%AB%E0%B8%99%E0%B8%B2%E0%B8%A7.jpg
696,พระแก้วมรกตเครื่องทรงฤดูฝน.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/3/3d/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A1%E0%B8%A3%E0%B8%81%E0%B8%95%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%A4%E0%B8%94%E0%B8%B9%E0%B8%9D%E0%B8%99.jpg
697,พระแก้วมรกตเครื่องทรงฤดูร้อน.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/e/e8/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A1%E0%B8%A3%E0%B8%81%E0%B8%95%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%A4%E0%B8%94%E0%B8%B9%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%99.jpg
698,พระแก้วมรกตเครื่องทรงฤดูหนาว.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,Mastertongapollo,https://upload.wikimedia.org/wikipedia/commons/9/98/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A1%E0%B8%A3%E0%B8%81%E0%B8%95%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%A4%E0%B8%94%E0%B8%B9%E0%B8%AB%E0%B8%99%E0%B8%B2%E0%B8%A7.jpg
699,พระแก้วมรกตและพระแก้ววังหน้า.jpg,Emerald Buddha,seated_unknown,,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,"คีโต Photo taken by Kito: Kittipong Nasaiya, inform the use by Email would be very appreciated. แบ่งปันภาพ หากใช้สำหรับสาธารณประโยชน์และระบุชื่อเจ้าของภาพนายกิตติพงศ์ นาไสยา จักเป็นพระคุณยิ่ง",https://upload.wikimedia.org/wikipedia/commons/c/c3/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A1%E0%B8%A3%E0%B8%81%E0%B8%95%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2.jpg
700,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (29).jpg,Emerald Buddha,seated_unknown,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/a/a1/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2829%29.jpg
701,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (31).jpg,Emerald Buddha,seated_unknown,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง,uncertain,low,"ornate golden tower/reliquary, no clear pose",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/5/57/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2831%29.jpg
