image_id,file_name,seed_category,pang_candidate,scope,wat,license,author,width,height,url,thumb_url,sha1
File:พระแก้วมรกตและพระแก้ววังหน้า.jpg,พระแก้วมรกตและพระแก้ววังหน้า.jpg,Emerald Buddha,seated_unknown,thailand,,CC BY-SA 4.0,"คีโต Photo taken by Kito: Kittipong Nasaiya, inform the use by Email would be very appreciated. แบ่งปันภาพ หากใช้สำหรับสาธารณประโยชน์และระบุชื่อเจ้าของภาพนายกิตติพงศ์ นาไสยา จักเป็นพระคุณยิ่ง",2304,3456,https://upload.wikimedia.org/wikipedia/commons/c/c3/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A1%E0%B8%A3%E0%B8%81%E0%B8%95%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A1%E0%B8%A3%E0%B8%81%E0%B8%95%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2.jpg,c0c13d44fefb164b1d74f116d77de722ca2aea7d
File:วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (29).jpg,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (29).jpg,Emerald Buddha,seated_unknown,thailand,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง,CC BY-SA 4.0,กสิณธร ราชโอรส,4512,3360,https://upload.wikimedia.org/wikipedia/commons/a/a1/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2829%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87%20%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%20%2829%29.jpg,e36970c6e7bb11021ad1370729e8059209764c2e
File:วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (31).jpg,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (31).jpg,Emerald Buddha,seated_unknown,thailand,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง,CC BY-SA 4.0,กสิณธร ราชโอรส,3448,4592,https://upload.wikimedia.org/wikipedia/commons/5/57/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2831%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87%20%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%20%2831%29.jpg,61465a9db1c7965d7769d30ef4dfa6f8aa14abc0
File:วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (50).jpg,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (50).jpg,Emerald Buddha,seated_unknown,thailand,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง,CC BY-SA 4.0,กสิณธร ราชโอรส,3448,4592,https://upload.wikimedia.org/wikipedia/commons/c/c0/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2850%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87%20%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%20%2850%29.jpg,7897b4ce970787cd2740de58d81b001906852cb0
File:วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (51).jpg,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (51).jpg,Emerald Buddha,seated_unknown,thailand,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง,CC BY-SA 4.0,กสิณธร ราชโอรส,4592,3448,https://upload.wikimedia.org/wikipedia/commons/7/7e/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2851%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87%20%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%20%2851%29.jpg,bb76f3fe23d5cec2e7dc7b8838e027e14ad8d035
File:วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (74).jpg,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (74).jpg,Emerald Buddha,seated_unknown,thailand,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง,CC BY-SA 4.0,กสิณธร ราชโอรส,4516,3356,https://upload.wikimedia.org/wikipedia/commons/c/c1/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2874%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87%20%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%20%2874%29.jpg,53679d321a92b15bb3427ab9ad224048a6a561f1
File:วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (75).jpg,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (75).jpg,Emerald Buddha,seated_unknown,thailand,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง,CC BY-SA 4.0,กสิณธร ราชโอรส,3344,4433,https://upload.wikimedia.org/wikipedia/commons/f/fd/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2875%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87%20%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%20%2875%29.jpg,dce3c5a3eb0283348c1bb8979b5acea2ca99b211
File:วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (76).jpg,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร (76).jpg,Emerald Buddha,seated_unknown,thailand,วัดพระศรีรัตนศาสดารามและพระบรมมหาราชวัง,CC BY-SA 4.0,กสิณธร ราชโอรส,4552,3400,https://upload.wikimedia.org/wikipedia/commons/4/47/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2876%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%B1%E0%B8%87%20%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%20%2876%29.jpg,2577fc1c3d1d69221297ed21d00bd407398202f2
File:D85 3734 อนุสรณ์สถานแห่งชาติ The National Memorial of Thailand Photographed by Trisorn Triboon (28).jpg,D85 3734 อนุสรณ์สถานแห่งชาติ The National Memorial of Thailand Photographed by Trisorn Triboon (28).jpg,Emerald Buddha in art,seated_unknown,thailand,,CC BY 4.0,Tris T7,8256,5504,https://upload.wikimedia.org/wikipedia/commons/7/7b/D85_3734_%E0%B8%AD%E0%B8%99%E0%B8%B8%E0%B8%AA%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%AB%E0%B9%88%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4_The_National_Memorial_of_Thailand_Photographed_by_Trisorn_Triboon_%2828%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/D85%203734%20%E0%B8%AD%E0%B8%99%E0%B8%B8%E0%B8%AA%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%AB%E0%B9%88%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%20The%20National%20Memorial%20of%20Thailand%20Photographed%20by%20Trisorn%20Triboon%20%2828%29.jpg,6a1c7c51644d24f9203b828873bea9ee86f24470
"File:Kingdom & People of Siam (Vol 1, 1857, 09).jpg","Kingdom & People of Siam (Vol 1, 1857, 09).jpg",Emerald Buddha in art,seated_unknown,thailand,,Public domain,M. &amp; N. Hanhart,3000,1516,https://upload.wikimedia.org/wikipedia/commons/7/7c/Kingdom_%26_People_of_Siam_%28Vol_1%2C_1857%2C_09%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Kingdom%20%26%20People%20of%20Siam%20%28Vol%201%2C%201857%2C%2009%29.jpg,259f7a8a7880175669058ad1d6bf85479b4b5d75
"File:Pearl of Asia (1892, p 125).jpg","Pearl of Asia (1892, p 125).jpg",Emerald Buddha in art,seated_unknown,thailand,,Public domain,Unknown authorUnknown author,2035,3000,https://upload.wikimedia.org/wikipedia/commons/f/fc/Pearl_of_Asia_%281892%2C_p_125%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Pearl%20of%20Asia%20%281892%2C%20p%20125%29.jpg,6389728de2f8845c927170c45e8f85ba1d9bd0dd
File:Bun Thapphan.jpg,Bun Thapphan.jpg,Tamnan Phraphuttharup Samkhan,seated_unknown,thailand,,Public domain,Unknown authorUnknown author,1500,2109,https://upload.wikimedia.org/wikipedia/commons/5/59/Bun_Thapphan.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Bun%20Thapphan.jpg,994fa73922eb37d9b1968adb72fd323eb53cc79e
"File:Tamnan Phraphuttharup Samkhan (1932, p 63).jpg","Tamnan Phraphuttharup Samkhan (1932, p 63).jpg",Tamnan Phraphuttharup Samkhan,seated_unknown,thailand,,Public domain,Unknown authorUnknown author,1500,2235,https://upload.wikimedia.org/wikipedia/commons/a/a3/Tamnan_Phraphuttharup_Samkhan_%281932%2C_p_63%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tamnan%20Phraphuttharup%20Samkhan%20%281932%2C%20p%2063%29.jpg,00244304651c8057dfcc07e64c556c56dacfd9c0
"File:Tamnan Phraphuttharup Samkhan (1932, p 64).jpg","Tamnan Phraphuttharup Samkhan (1932, p 64).jpg",Tamnan Phraphuttharup Samkhan,seated_unknown,thailand,Wat Bowon Niwet Wihan,Public domain,Unknown authorUnknown author,1500,2447,https://upload.wikimedia.org/wikipedia/commons/4/44/Tamnan_Phraphuttharup_Samkhan_%281932%2C_p_64%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tamnan%20Phraphuttharup%20Samkhan%20%281932%2C%20p%2064%29.jpg,8f79f0d2c0512decb99978fdfb66558d1a44460b
"File:Tamnan Phraphuttharup Samkhan (1932, p 65).jpg","Tamnan Phraphuttharup Samkhan (1932, p 65).jpg",Tamnan Phraphuttharup Samkhan,seated_unknown,thailand,Wat Bowon Niwet Wihan,Public domain,Unknown authorUnknown author,1500,2009,https://upload.wikimedia.org/wikipedia/commons/5/5a/Tamnan_Phraphuttharup_Samkhan_%281932%2C_p_65%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tamnan%20Phraphuttharup%20Samkhan%20%281932%2C%20p%2065%29.jpg,be2fee6d9a666338d94ba912983edf41a33aa6c8
"File:Tamnan Phraphuttharup Samkhan (1932, p 66).jpg","Tamnan Phraphuttharup Samkhan (1932, p 66).jpg",Tamnan Phraphuttharup Samkhan,seated_unknown,thailand,Wat Phra Si Rattana Mahathat,Public domain,Unknown authorUnknown author,1500,2147,https://upload.wikimedia.org/wikipedia/commons/a/a7/Tamnan_Phraphuttharup_Samkhan_%281932%2C_p_66%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tamnan%20Phraphuttharup%20Samkhan%20%281932%2C%20p%2066%29.jpg,2287273c5adfb9996157fff530f40b5a7b5ea3bf
"File:Tamnan Phraphuttharup Samkhan (1932, p 67).jpg","Tamnan Phraphuttharup Samkhan (1932, p 67).jpg",Tamnan Phraphuttharup Samkhan,seated_unknown,thailand,Wat Bowon Niwet Wihan,Public domain,Unknown authorUnknown author,1500,1976,https://upload.wikimedia.org/wikipedia/commons/3/35/Tamnan_Phraphuttharup_Samkhan_%281932%2C_p_67%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tamnan%20Phraphuttharup%20Samkhan%20%281932%2C%20p%2067%29.jpg,51eb3507e12cf0142a53fdac86debb900fcffbfa
"File:Tamnan Phraphuttharup Samkhan (1932, p 68).jpg","Tamnan Phraphuttharup Samkhan (1932, p 68).jpg",Tamnan Phraphuttharup Samkhan,seated_unknown,thailand,Wat Benchamabophit,Public domain,Unknown authorUnknown author,2105,1500,https://upload.wikimedia.org/wikipedia/commons/a/ab/Tamnan_Phraphuttharup_Samkhan_%281932%2C_p_68%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tamnan%20Phraphuttharup%20Samkhan%20%281932%2C%20p%2068%29.jpg,415df056e7d5c57bf2c2a5f05c71663ebd14e983
"File:Tamnan Phraphuttharup Samkhan (1932, p 69).jpg","Tamnan Phraphuttharup Samkhan (1932, p 69).jpg",Tamnan Phraphuttharup Samkhan,seated_unknown,thailand,Wat Benchamabophit,Public domain,Unknown authorUnknown author,1500,2228,https://upload.wikimedia.org/wikipedia/commons/8/88/Tamnan_Phraphuttharup_Samkhan_%281932%2C_p_69%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Tamnan%20Phraphuttharup%20Samkhan%20%281932%2C%20p%2069%29.jpg,044154390eb5c763d6b4148695a6b3cddfc3a668
